sample_id,subject_id,split,label,attack_type,session,illumination,device,blink_count,eye_open_ratio,mouth_open_ratio,smile_ratio,head_yaw,head_pitch,head_roll,face_movement,face_stability,ear_std,mar_mean,mar_std,nose_movement,head_yaw_mean,head_pitch_mean,head_roll_mean,frame_count,valid_frame_count,face_detect_rate
S053_sess2_t1_il2_dev2,S053,train,0,live,2.0,2.0,2,3,0.2388429809957766,0.05067931711015056,0.025422602110295935,0.14711967929546788,0.20786081170258505,0.9642885642598146,0.9861642394185451,0.06291961192607301,0.05180228723264437,0.05067931711015056,0.10048969150778347,1.21933784675297,0.11003829287659711,-0.015678844608496594,0.27718741001149017,18,18,1.0
S057_sess1_t1_il1_dev1,S057,train,0,live,1.0,1.0,1,1,0.22345606893219572,0.19114882198414299,0.03023043374621726,0.0640375901473002,0.0560049232251345,0.3260176552954545,0.6250761235189495,0.059534137845624883,0.037062972390775294,0.19114882198414299,0.08426618145420861,0.5285126547989462,-0.052724219916170934,-0.01908953676356841,-0.18222125433755249,9,9,1.0
S057_sess1_t1_il1_dev2,S057,train,0,live,1.0,1.0,2,0,0.2367954259428198,0.007913544897052828,0.005286742144658354,0.07640287014494719,0.05076713896855096,0.49477318456357255,0.5723971912305991,0.06132497208679035,0.015582979215127447,0.007913544897052828,0.002165819481460439,0.6357806480361445,-0.057533526543231656,0.05335313194489491,-0.1429837265747921,9,9,1.0
S057_sess1_t1_il2_dev1,S057,train,0,live,1.0,2.0,1,1,0.21540251469992877,0.25477359480878564,0.027381749562260894,0.5670485449626804,0.2105583607701369,2.259900521874063,0.29855738634429135,0.041552903151431175,0.12915346935426342,0.25477359480878564,0.08464860770361075,0.48359288426805525,-0.2837269304172713,-0.0852853531686993,1.2249484620708735,6,6,1.0
S057_sess1_t1_il2_dev2,S057,train,0,live,1.0,2.0,2,2,0.17125262192392499,0.025193994433461108,0.04772110871514789,0.6582187112551058,0.13229238584098715,1.3533801081886996,0.4262389417189251,0.04523024464043975,0.10123306026324147,0.025193994433461108,0.035233569103462925,1.1211266504685637,0.17044353928961883,0.058120458062296376,-0.47430516096147,7,7,1.0
S057_sess2_t1_il1_dev1,S057,train,0,live,2.0,1.0,1,2,0.20563095789587035,0.19209663579407235,0.04579397073116661,0.3760280001826281,0.18800464865848507,0.8022092585766005,1.0199726495617374,0.05656787466201036,0.10805074345904621,0.19209663579407235,0.1373982176024708,1.3127691407947903,-0.1949778220226682,-0.13022935514386302,0.0008745489608286583,15,15,1.0
S057_sess2_t1_il1_dev2,S057,train,0,live,2.0,1.0,2,2,0.25290922012859735,0.13649536487839287,0.04146956645790898,0.6671860103820848,0.15305657309033138,2.8964994188667843,0.8075560924870402,0.05484024162886911,0.12534288797335133,0.13649536487839287,0.13212272203574604,1.4679163611328292,0.14905875849835892,-0.09429756060420943,0.2593729089849116,15,15,1.0
S057_sess2_t1_il2_dev1,S057,train,0,live,2.0,2.0,1,2,0.2355592148923813,0.17372807910064658,0.028948095957061378,0.050896206695680984,0.06962006397228693,0.45259793371836454,1.0891675985175602,0.051450790764356366,0.05257677585302699,0.17372807910064658,0.11112467048098323,1.1255043868979517,-0.04541097115938111,-0.10680034098043348,-0.45492079046022577,19,19,1.0
S057_sess2_t1_il2_dev2,S057,train,0,live,2.0,2.0,2,2,0.2323039739340508,0.014646292290310912,0.008384642533194736,0.07479143740612797,0.0392364391196646,0.4507935748220644,1.2407836953654736,0.058239913776791455,0.05224628938554452,0.014646292290310912,0.016964199679566562,1.3222194241297198,-0.015292008783520284,-0.019069192427130142,-0.11022122675672193,19,19,1.0
S059_sess1_t1_il1_dev1,S059,train,0,live,1.0,1.0,1,0,0.28018386933590955,0.003963067764051197,0.015707146321205474,0.48365668452987853,0.06962163445685986,2.9697165458959156,0.5243180165227326,0.06553878816603617,0.017515019785036185,0.003963067764051197,0.0014115560733620517,0.8253317478736686,-0.18970482250933687,0.06067746497607353,1.1245225063659576,8,8,1.0
S059_sess1_t1_il1_dev2,S059,train,0,live,1.0,1.0,2,0,0.2732681708966721,0.0027920498850424373,0.008790020822450851,0.039737165818526966,0.07019546246340216,0.4687257826713109,0.4892000511536706,0.0342582360621255,0.021204437722156716,0.0027920498850424373,0.0009146990353889736,0.5169514061914251,0.030223132646143302,0.06719764089053404,0.0741808315042306,10,10,1.0
S059_sess1_t1_il2_dev1,S059,train,0,live,1.0,2.0,1,0,0.2809721181484491,0.032717596775709026,0.01071605248262725,0.6726965726692818,0.12341510206878495,1.210228534715489,0.5495942701435862,0.044518146795278095,0.03518052356901604,0.032717596775709026,0.09262861499354909,1.161375780980451,0.166389615373321,-0.05606972706410002,-0.834629660430363,12,12,1.0
S059_sess1_t1_il2_dev2,S059,train,0,live,1.0,2.0,2,0,0.25996740507402927,0.005166758572403295,0.020388946854398897,0.5275356093188864,0.14756767239111032,1.0390314509019516,0.6372966493803742,0.06592329663701543,0.028673722500431837,0.005166758572403295,0.00634163086398265,1.1535120493206519,0.11360434662429508,0.04168247436478669,-0.8767956847737737,9,9,1.0
S059_sess2_t1_il1_dev1,S059,train,0,live,2.0,1.0,1,0,0.280139740844807,0.0031614934382013455,0.008902340364244511,0.043201046231879814,0.03514248671809423,0.3435667751594068,0.9480261184031354,0.046104207264518623,0.015983459230111446,0.0031614934382013455,0.0007649611454432073,0.9265168539793682,0.04020145217236085,-0.017859163757591005,-0.05008937861684281,16,16,1.0
S059_sess2_t1_il1_dev2,S059,train,0,live,2.0,1.0,2,0,0.2745214639709331,0.00339748669832837,0.007832262110473994,0.04277459965860789,0.06518944945514664,0.6028179188126455,0.8186309162166994,0.04202974889234659,0.0197494892422608,0.00339748669832837,0.0014040440517718458,0.9178535408323766,0.058204716177227736,-0.027289560240845428,0.08563880625949462,20,20,1.0
S059_sess2_t1_il2_dev1,S059,train,0,live,2.0,2.0,1,1,0.28146019601648764,0.029966287351469684,0.0199425151580981,0.6251707390488831,0.18963109364285027,0.9372581581765744,1.171023723214023,0.048119576224651885,0.08044040833366442,0.029966287351469684,0.07953626749788112,2.0853276779682566,0.2784589406297507,-0.07599425553210176,-0.09178111785881499,25,25,1.0
S059_sess2_t1_il2_dev2,S059,train,0,live,2.0,2.0,2,2,0.2651455130742913,0.04187549576617555,0.018583450872501146,0.6748171726501749,0.27603670904257116,2.7777413015692374,1.1325473814445395,0.061422860360310784,0.06591792910210345,0.04187549576617555,0.11270388423298607,2.0887653488604623,0.11434679484417308,-0.014242788058815145,-0.8387659821399531,18,18,1.0
S061_sess1_t1_il1_dev1,S061,train,0,live,1.0,1.0,1,0,0.26820366993700795,0.003434014782321443,0.018430070318839607,0.03713385968259987,0.10368923471864316,0.5299836565648761,0.3905780163220842,0.0364452123993679,0.02111725398640381,0.003434014782321443,0.0019496478558465112,0.4642278132739526,-0.049815050603317215,0.3000301660055862,0.7183106913326986,8,8,1.0
S061_sess1_t1_il1_dev2,S061,train,0,live,1.0,1.0,2,0,0.25087429646061254,0.0032542744576672263,0.011400753271150477,0.03436642762889293,0.06944825780895977,0.5457653806488209,0.28143836648926784,0.039933946088759546,0.016967759462408652,0.0032542744576672263,0.001742310853585689,0.3646662071917368,-0.03846352643315347,0.2558607808300355,-0.0051683334472248715,7,7,1.0
S061_sess1_t1_il2_dev1,S061,train,0,live,1.0,2.0,1,0,0.29265429509523966,0.1302465636596573,0.0666684128359783,0.4892627095312736,0.309795834209957,0.4745903042569736,0.41831352344865674,0.043842443277495875,0.04676196968176948,0.1302465636596573,0.12046797887421166,0.9613492579949834,-0.003388216199615858,0.11959771697706521,0.30453697792474826,7,7,1.0
S061_sess1_t1_il2_dev2,S061,train,0,live,1.0,2.0,2,0,0.28110465427289955,0.04444977790869838,0.04284255096484935,0.706668536762823,0.3212570445143588,1.6662074561026259,0.45225271064626144,0.048678884781420115,0.054590337438928355,0.04444977790869838,0.10204160215431998,0.788529114864225,0.10369848345754414,0.14668725691786125,-0.637768629760213,7,7,1.0
S061_sess2_t1_il1_dev1,S061,train,0,live,2.0,1.0,1,0,0.2578055172102839,0.011276091069138268,0.01038345003303837,0.050763244595594226,0.05348824641491169,0.5118249233226668,0.8298227897094775,0.04241813404589689,0.020147141323880527,0.011276091069138268,0.02881079306785639,0.9984069139148257,-0.013615338199810015,0.13581581141877763,0.4315560162868235,14,14,1.0
S061_sess2_t1_il1_dev2,S061,train,0,live,2.0,1.0,2,1,0.253392256888577,0.003067223859383434,0.010248368895974374,0.061744534689821814,0.0434937847308834,0.5993326533767946,0.6561824149876944,0.04714043778055857,0.028115860944415313,0.003067223859383434,0.0013370953952758628,0.765990905004112,-0.00011767302142492997,0.10688766037825817,-0.08171157287844058,13,13,1.0
S061_sess2_t1_il2_dev1,S061,train,0,live,2.0,2.0,1,0,0.30618566077367604,0.14859382304457983,0.05346914971439903,0.5194549485160569,0.2021920592164205,0.6727095902648602,0.7847733265873552,0.04816019711003567,0.0605634818000396,0.14859382304457983,0.12299500914984178,1.2919134606537337,0.057801314253038916,-0.00345321167785237,-0.06300964870361024,15,15,1.0
S061_sess2_t1_il2_dev2,S061,train,0,live,2.0,2.0,2,4,0.2472760520300696,0.03985389282835959,0.03657962632686492,0.662722324841678,0.23422535468343364,1.3744910914069481,0.7615995031970518,0.05358384293276868,0.07085888008937241,0.03985389282835959,0.09177081636546165,1.4102320138331874,0.2006055254354515,-0.06631958923815295,-0.1830563274173856,15,15,1.0
S064_sess1_t1_il1_dev1,S064,valid,0,live,1.0,1.0,1,1,0.19332459469562172,0.02222864959200489,0.014987371041862665,0.08547775265278931,0.06290296972594928,0.7372346922323265,0.44325936938635546,0.04072337097220113,0.05688859089659175,0.02222864959200489,0.021996466589103973,0.572237834746324,0.1319660986067879,-0.040750536149656756,-1.0681047993952353,10,10,1.0
S064_sess1_t1_il1_dev2,S064,valid,0,live,1.0,1.0,2,1,0.23140088272472098,0.030950850488293342,0.007932822078741216,0.052609326818214654,0.04147162414097625,1.2228422380460895,0.5397312965853628,0.045864016931620365,0.04833623764035169,0.030950850488293342,0.03035427005460659,0.558953669160571,0.1411257057288898,-0.06716299276011493,-1.3066757176784107,10,10,1.0
S064_sess1_t1_il2_dev1,S064,valid,0,live,1.0,2.0,1,3,0.21109767699182802,0.031238077133902694,0.014229088948445625,0.3346646126935383,0.10581841964401859,1.6898724697279528,0.3826588400194778,0.04640413788888811,0.022793518562883835,0.031238077133902694,0.021079656794723945,0.9260168502752968,0.21309806831060268,-0.06506763058170117,-0.5135171005926938,8,8,1.0
S064_sess1_t1_il2_dev2,S064,valid,0,live,1.0,2.0,2,1,0.21200763136386708,0.02391589567752353,0.017736601635244684,0.4701402215625913,0.22344529589168513,1.1109116370155432,0.29974588521867607,0.04884451738437166,0.010226145888978364,0.02391589567752353,0.02404602320092646,0.604180262172613,0.04799440339690363,-0.1302136263163819,-1.3897557379936125,5,5,1.0
S064_sess2_t1_il1_dev1,S064,valid,0,live,2.0,1.0,1,4,0.21690040183379655,0.03813221745192642,0.026431925905134896,0.4063965396301654,0.1897711398740435,4.24858305127522,0.9729189942505257,0.05709469889526168,0.043775815755004346,0.03813221745192642,0.02745895097277407,2.024720944297614,0.058365553917531635,-0.12431118413672493,-0.2546146479551317,17,17,1.0
S064_sess2_t1_il1_dev2,S064,valid,0,live,2.0,1.0,2,0,0.2421663442186435,0.010034226554962295,0.0011761474329435194,0.05958069367668295,0.005058106247845052,0.9651465516878274,0.07579503442948643,0.024196677035937534,0.0062806443186374855,0.010034226554962295,0.0062659459224491815,0.12490588979546918,0.12000424250227444,-0.1126072437956737,-0.5752342303504384,3,3,1.0
S064_sess2_t1_il2_dev1,S064,valid,0,live,2.0,2.0,1,3,0.21666201013243744,0.03632808830766334,0.01693706618310371,0.07916531186133091,0.059260111587374244,0.9831312989927152,1.021518601585741,0.04821113874791875,0.03294200960202381,0.03632808830766334,0.04290106153736065,0.9797090052777783,0.14562044531232787,-0.09365442411049713,-0.9194812254540226,18,18,1.0
S064_sess2_t1_il2_dev2,S064,valid,0,live,2.0,2.0,2,0,0.23910820468062288,0.06804668148290137,0.002059689993403141,0.010033958959501918,0.03916497911440855,2.077742463077295,0.013323740858145517,0.0066618704290727585,0.018896900034566455,0.06804668148290137,0.05181943365241058,0.014246899224954637,0.14076132177502143,-0.12225402639094118,-3.610441786177795,2,2,1.0
S065_sess1_t1_il1_dev1,S065,train,0,live,1.0,1.0,1,1,0.3165563062276001,0.025347199071879805,0.007336650045509307,0.04186194741184494,0.04447987399596922,0.5666682227639032,0.45916855980390103,0.04043497243436751,0.0709575182179347,0.025347199071879805,0.058774855568472596,0.47891429933446233,-0.03647478981941116,-0.07915425171211413,-0.5766228027448744,10,10,1.0
S065_sess1_t1_il1_dev2,S065,train,0,live,1.0,1.0,2,0,0.3273664072122795,0.002936595285675506,0.011365942229625114,0.040613682817979266,0.052911762201732306,0.5798824572328999,0.5115943753154126,0.042584545606627555,0.02449790020645003,0.002936595285675506,0.0012913248965237335,0.512017674943037,-0.033562274892341606,-0.11645602254893717,-0.6487631975196911,10,10,1.0
S065_sess1_t1_il2_dev1,S065,train,0,live,1.0,2.0,1,1,0.2592154872304468,0.05500982912206147,0.016231387539865017,0.05018006967529671,0.18448888454932244,0.42392431317126833,0.1032953617772634,0.02389262153825294,0.08647736063124402,0.05500982912206147,0.09004573847000118,0.30509027993879945,-0.021421983185484134,-0.23852439789741256,-0.15711456901532883,5,4,0.8
S065_sess1_t1_il2_dev2,S065,train,0,live,1.0,2.0,2,1,0.2743933603956917,0.06153555719729915,0.019579167604616088,0.20981743751653184,0.1270741790259696,0.40464557442078375,0.29693571919553996,0.042665704427477386,0.08329790699607725,0.06153555719729915,0.08722986495669473,0.5574134293431747,-0.0690280858840897,-0.09659284291571768,-0.19759062113672496,6,6,1.0
S065_sess2_t1_il1_dev1,S065,train,0,live,2.0,1.0,1,1,0.33634031746307913,0.015111713674658299,0.00786446276874196,0.037083739665359196,0.04424964215872146,0.5046163814621455,0.6698608639734902,0.038513342614419264,0.04558624732973296,0.015111713674658299,0.04634875393923916,0.6584474596472997,-0.05469751744808717,-0.16233131238409415,-0.4000911584322092,15,15,1.0
S065_sess2_t1_il1_dev2,S065,train,0,live,2.0,1.0,2,1,0.32241599145401756,0.023477466344130848,0.012584500739714358,0.619473718798863,0.15652299202921355,1.0444063494710059,0.6187250577511608,0.03731147169929898,0.10614132931198535,0.023477466344130848,0.06209920614547774,0.9024474901036303,-0.23276557389290256,-0.12358177228025277,-0.2289573632243507,14,14,1.0
S065_sess2_t1_il2_dev1,S065,train,0,live,2.0,2.0,1,3,0.2646027064169733,0.0849660958894009,0.037875489359474025,0.2504456557115258,0.18250691507028063,1.1333917341228466,1.2542186514311453,0.0790407278609933,0.08542760070190962,0.0849660958894009,0.11841635470034485,1.2642411038156722,-0.10350097068851943,-0.12830060943527716,-0.4001239907677702,13,12,0.9231
S065_sess2_t1_il2_dev2,S065,train,0,live,2.0,2.0,2,2,0.3074921489873468,0.0018692752629920167,0.0045720582117367865,0.05639759936510618,0.05086548872120479,0.8481035014597128,0.7481046540491455,0.04635882439979646,0.07337160095030583,0.0018692752629920167,0.0010746428412236719,0.7885272725398706,-0.0527962283903492,-0.1557177672768907,-0.5268945378711416,14,14,1.0
S066_sess1_t1_il1_dev1,S066,train,0,live,1.0,1.0,1,0,0.3163731247713174,0.0018390221522505451,0.015146013756481601,0.03081928752849814,0.0838526720562118,0.5954528463814088,0.45152878054044954,0.0390854241353176,0.00899277919485281,0.0018390221522505451,0.0006308422511316306,0.38254589507484726,0.03056252359238719,-0.08375738061941003,-0.9046528462594784,9,9,1.0
S066_sess1_t1_il1_dev2,S066,train,0,live,1.0,1.0,2,0,0.3112360881387609,0.0017205459190992312,0.012836697052424136,0.03931125696989413,0.09264949557861825,0.5290041092601983,0.5122369815765657,0.04011386361580403,0.011072775884951404,0.0017205459190992312,0.000945635677418476,0.6087872750041515,-0.033737615632912436,0.00907848272590343,0.22765191086216816,11,11,1.0
S066_sess1_t1_il2_dev1,S066,train,0,live,1.0,2.0,1,2,0.22998831905551986,0.06064423550951048,0.0386730370337,0.08899300500285687,0.46083476389436473,1.7821465194770565,0.5509376570755892,0.04817183254533607,0.06928038639581686,0.06064423550951048,0.15073444434479494,0.6088034090064601,0.026058530792116837,-0.08071848491597963,0.5099874530483849,10,9,0.9
S066_sess1_t1_il2_dev2,S066,train,0,live,1.0,2.0,2,1,0.2791464504499348,0.0052871657294947675,0.042996542784802465,0.7266112803179746,0.3004958228590474,1.629602283817369,0.6284603727923173,0.04829835900671215,0.06531013277538991,0.0052871657294947675,0.007154153546719076,1.1460454146045385,0.12865839546362776,-0.012995404560264816,0.5479885056405291,9,9,1.0
S066_sess2_t1_il1_dev1,S066,train,0,live,2.0,1.0,1,0,0.3150613225976405,0.0019881661754913185,0.016128573027323845,0.03603977254833785,0.05035570990614032,0.5201188016832659,1.0610990000171872,0.043097162088755143,0.016153966539882436,0.0019881661754913185,0.0010856775018215918,1.0576271218584041,0.023063686917819893,-0.15919889264120013,-0.5542089993425692,18,18,1.0
S066_sess2_t1_il1_dev2,S066,train,0,live,2.0,1.0,2,0,0.31961836181668757,0.0018313115149993647,0.012018350805684301,0.038253625935115235,0.08329288359494817,0.7915389105319959,0.9503444179119683,0.037700002758540505,0.015142694607943,0.0018313115149993647,0.0009975482774825751,0.9011182623945999,-0.044414164660251644,-0.07713692440265005,-0.06428433734184807,22,22,1.0
S066_sess2_t1_il2_dev1,S066,train,0,live,2.0,2.0,1,5,0.24333150298484454,0.07567564306904558,0.0428759226866623,0.569508532622909,0.3281524563212099,1.9095024205814852,0.9727860199542148,0.05637295620360071,0.09531599620739892,0.07567564306904558,0.2092281242742355,1.5759058168932327,0.05432810722086105,-0.054631030037499716,0.36460116873121606,20,20,1.0
S066_sess2_t1_il2_dev2,S066,train,0,live,2.0,2.0,2,1,0.29105036656306954,0.046136557279409206,0.047985871883079165,0.5204540300585043,0.286149097029029,1.7533893608876883,1.231945754864184,0.05760555825603464,0.06693630532648799,0.046136557279409206,0.16354523900605356,1.743064539308586,-0.03406443557094207,-0.04331033742800889,0.09199272751428436,19,19,1.0
S067_sess1_t1_il1_dev1,S067,valid,0,live,1.0,1.0,1,0,0.25498265597783853,0.01013672601348672,0.014438086796809625,0.04526205296258494,0.10811983740115615,0.5117332014464917,0.43259374314137106,0.04588893047280682,0.02143643806629397,0.01013672601348672,0.01653610805546432,0.5584493799327263,0.05146497264929177,0.05243061602835533,-0.1660795415984502,9,9,1.0
S067_sess1_t1_il1_dev2,S067,valid,0,live,1.0,1.0,2,0,0.2621781922775186,0.004852698115702036,0.020032334083478053,0.048076332960789454,0.07295210369801529,0.3729902783204936,0.3998029386462558,0.028252281858734327,0.02454418659738202,0.004852698115702036,0.007445079453512647,0.42080862210842507,0.008491288471655221,0.08147973840111324,0.1356588674324777,11,11,1.0
S067_sess1_t1_il2_dev1,S067,valid,0,live,1.0,2.0,1,2,0.2337009845058746,0.10042925606410841,0.0528947059407959,0.4722502946164791,0.1670077558553421,0.7101442046232421,0.8097349631520363,0.06943249732433046,0.05207627366576943,0.10042925606410841,0.0672635466545396,1.4156659339620647,-0.0479718278115066,0.17288400926436748,0.25458411735537007,9,9,1.0
S067_sess1_t1_il2_dev2,S067,valid,0,live,1.0,2.0,2,1,0.25093312177127974,0.036836715046318455,0.039927314946773824,0.504795620317875,0.4917671396114271,1.299825602328785,0.2887728574651988,0.057461240785482565,0.11475075384955405,0.036836715046318455,0.05005634037626942,0.5906396756456491,-0.28492831506772964,-0.15112372714649305,-0.5508871781331387,7,7,1.0
S067_sess2_t1_il1_dev1,S067,valid,0,live,2.0,1.0,1,0,0.26669789550615,0.0036720387066431917,0.011322548181062366,0.038608630515652775,0.08649131723671409,0.30266134582059445,0.8349917592839927,0.04267435283407904,0.015099707819422294,0.0036720387066431917,0.0034809784182434364,1.0557683535712823,0.030891595647538923,-0.04964125321287726,-0.02881843292365844,17,17,1.0
S067_sess2_t1_il1_dev2,S067,valid,0,live,2.0,1.0,2,0,0.26503345627720243,0.0022476494674288456,0.026367781417325084,0.1555400580910932,0.09869684881434843,0.3769031247959442,1.1434298628123705,0.046315594229204476,0.018113256512309096,0.0022476494674288456,0.0015358562642405016,1.323942272902907,-0.024113265898889045,-0.019011001867818553,0.1772517358601566,20,20,1.0
S067_sess2_t1_il2_dev1,S067,valid,0,live,2.0,2.0,1,5,0.22230760545685624,0.09423383037669714,0.05240155696991874,0.4229013446998487,0.21596670395818257,0.9957868481403666,1.2594510977167026,0.06825576167245313,0.06753446980759872,0.09423383037669714,0.06500454775710267,1.9710746552300205,-0.14159309078110335,-0.02487123371361491,-0.004820672216084937,20,20,1.0
S067_sess2_t1_il2_dev2,S067,valid,0,live,2.0,2.0,2,3,0.23565386993966797,0.04854885247804723,0.04609083859343536,0.7051537265090735,0.3190825099646116,2.2938834096823904,0.8185836825850843,0.058480587573356155,0.09814402760823344,0.04854885247804723,0.05744037348087852,1.8652802315021988,-0.1919215423902057,-0.044286875519352654,-0.5405566016301868,15,15,1.0
S071_sess1_t1_il1_dev1,S071,train,0,live,1.0,1.0,1,1,0.2837796950586961,0.002409056954801069,0.010444923842445022,0.05421403947289772,0.11608521060649662,0.7141815364402173,0.572482472119415,0.05332057273824351,0.03368246771667016,0.002409056954801069,0.0010131180203541493,0.6025746681006694,0.15223880196793593,0.18999495269067812,-0.5401332254830802,9,9,1.0
S071_sess1_t1_il1_dev2,S071,train,0,live,1.0,1.0,2,1,0.2545388255541885,0.014294099068876827,0.015606533063067302,0.050407256035710335,0.10545707566244221,0.5635421724288948,0.3058290113157268,0.03115803014119817,0.06678329881402946,0.014294099068876827,0.03018192212199647,0.4774886104333275,0.07265295816954036,0.14767306090493562,-0.7659576775355759,8,8,1.0
S071_sess1_t1_il2_dev1,S071,train,0,live,1.0,2.0,1,1,0.25311699654881087,0.0036016516177174445,0.011044027055758488,0.021500975850383134,0.12754452456759469,0.6276793261115713,0.16884092645281873,0.023755774534488697,0.08496092981997069,0.0036016516177174445,0.0010973864954573714,0.19144683578283245,0.12089115662980084,0.12268343138272923,-1.0775661899071218,7,6,0.8571
S071_sess1_t1_il2_dev2,S071,train,0,live,1.0,2.0,2,0,0.2818191584755725,0.0415249026128271,0.017577543681345443,0.2886944816991454,0.06726520739971363,0.5500489715640042,0.3897189148321203,0.05410431928382336,0.026416529495401093,0.0415249026128271,0.07308995507456727,0.6490744356786093,0.018746246435994342,0.10082368720101159,-0.23112824731104753,9,8,0.8889
S071_sess2_t1_il1_dev1,S071,train,0,live,2.0,1.0,1,0,0.284602017500198,0.0026402708936857752,0.006471380534076445,0.05495930934778105,0.10415410098713243,0.8256808169318954,0.6493105080908523,0.03463199536743274,0.01897480778133754,0.0026402708936857752,0.0015291592319627938,0.7988527439026918,0.17418007246865275,0.10934499190019614,-0.30588703181995525,16,16,1.0
S071_sess2_t1_il1_dev2,S071,train,0,live,2.0,1.0,2,1,0.26666231955785136,0.034589135321775495,0.013589672832464495,0.07146737708882522,0.07506844695479836,0.9050959579601665,1.265189959302946,0.04738760285355446,0.03774318604668186,0.034589135321775495,0.05414880896086769,1.4949200933172246,0.07004163501212168,0.06973211223983466,-0.8284073720485228,19,19,1.0
S071_sess2_t1_il2_dev1,S071,train,0,live,2.0,2.0,1,1,0.2735374608270171,0.030593680581453425,0.025235947941934442,0.2824838627401194,0.15034015081158147,0.8901662458608514,0.5805253111744868,0.04198952485798587,0.0645394439505526,0.030593680581453425,0.08250948374026396,0.8734809757846096,0.2038867732152003,-0.015517226997529205,-0.6458406924390959,14,14,1.0
S071_sess2_t1_il2_dev2,S071,train,0,live,2.0,2.0,2,0,0.28083913535074745,0.04591827163869016,0.022049072810328602,0.2734855395622143,0.10408354612028092,0.7897548872952291,0.9677420126606424,0.04444939175416146,0.018254898034184265,0.04591827163869016,0.07652985388504842,1.176556858994245,0.048750822430657134,0.05370476555383782,-0.5707881417197253,19,18,0.9474
S073_sess1_t1_il1_dev1,S073,train,0,live,1.0,1.0,1,0,0.3193467121193697,0.0043646856784235345,0.012129533929801147,0.08964281933666039,0.08730741575805283,0.16662796578298822,0.5930719844369274,0.04887443560144573,0.010687976203323677,0.0043646856784235345,0.0019479273493947671,0.6520410051825782,0.03169551781505188,0.1507545992598787,0.12983993046031725,10,10,1.0
S073_sess1_t1_il1_dev2,S073,train,0,live,1.0,1.0,2,0,0.3165935831228532,0.0031692450327533038,0.009393556201898268,0.0410613791499791,0.052115514491593115,1.0798796161215634,0.4430457212847912,0.03641639984873212,0.007116530238145808,0.0031692450327533038,0.0009858250122795741,0.41271643625005017,0.06592231833664293,0.09765296162962255,-1.4910424160825562,9,9,1.0
S073_sess1_t1_il2_dev1,S073,train,0,live,1.0,2.0,1,1,0.2655982426982726,0.003531483675983866,0.022025868918799454,0.326174659295588,0.19663833875379885,0.8182730505213053,0.35653242779921857,0.05371839892607442,0.10515124102265615,0.003531483675983866,0.001955145128556842,0.6202240674185321,0.24860485985536807,0.12017548123545775,-0.4051641500118776,7,7,1.0
S073_sess1_t1_il2_dev2,S073,train,0,live,1.0,2.0,2,0,0.32445607013298916,0.0295360269179943,0.032425080070684884,0.2344510801549098,0.23453434272944476,1.6358023768739198,0.3879477612809906,0.046268680952974595,0.0448668963551349,0.0295360269179943,0.0495936018216864,0.8380827277217454,0.1407207624717703,0.16283212585304635,-2.6548241973973568,8,8,1.0
S073_sess2_t1_il1_dev1,S073,train,0,live,2.0,1.0,1,1,0.2790546840986566,0.00428400543156367,0.016573293627216854,0.3220386609729055,0.18743443036691293,0.8050178865222688,0.8138301378315946,0.04799618061356438,0.06897342638170927,0.00428400543156367,0.00329636062808391,1.391704447741209,0.1844557990770927,-0.0020923890313512116,-0.05269843873186928,15,15,1.0
S073_sess2_t1_il1_dev2,S073,train,0,live,2.0,1.0,2,0,0.3107363762094044,0.004486660806718737,0.015114932730811487,0.03833902199059733,0.04932352294758976,0.6846603890272832,0.67875316309799,0.03281994270946003,0.01104957391509108,0.004486660806718737,0.0016856935230509238,0.9400095258015475,0.06885959571522537,0.004039227433741471,-0.8782961301378329,16,16,1.0
S073_sess2_t1_il2_dev1,S073,train,0,live,2.0,2.0,1,0,0.32475556009205575,0.004009260535769578,0.01566582853390503,0.07149509133557723,0.08642604205176936,0.464008946835429,0.7063068028259822,0.03580333840994577,0.010517146644618749,0.004009260535769578,0.0018651001000210728,0.6640890144390806,0.09604134716784402,0.08043305730815566,0.09841751456507546,18,18,1.0
S073_sess2_t1_il2_dev2,S073,train,0,live,2.0,2.0,2,1,0.29863687750864876,0.0198897143059643,0.038253064443911286,0.31052078813870515,0.1555227684805784,1.7991719434817794,1.162010561240583,0.057276666111604466,0.07199207358206944,0.0198897143059643,0.03423660420682141,1.811504429424874,0.11871424941247785,0.10419178829433849,-2.4476086283417184,16,16,1.0
S075_sess1_t1_il1_dev1,S075,test,0,live,1.0,1.0,1,0,0.33028947934425434,0.12814638109475796,0.017074048150346542,0.022676664604991237,0.06836102998964692,0.37587058513359545,0.43917057678318133,0.03698182069550174,0.02440381374156843,0.12814638109475796,0.06129291049624523,0.5369607690648204,0.03054709937591442,0.16807256283000782,-0.3384757947984757,11,11,1.0
S075_sess1_t1_il1_dev2,S075,test,0,live,1.0,1.0,2,0,0.3693488029249281,0.021335218959121067,0.007858548862580349,0.025699985636887242,0.06818071999447278,0.40123411194400244,0.5043085716690138,0.044355996694298974,0.009740469316412603,0.021335218959121067,0.050438471986794735,0.5925792512677126,0.04504324110575787,0.17689677932819556,-0.4195595183095671,10,10,1.0
